4717,qigong beginning practice: dvd: qigong for beginners,"{'introduction': 3, 'instruction': 3, 'follow': 4, 'time': 3, 'segments': 3, 'days': 4}"
4718,qigong beginning practice: dvd: qigong for beginners,"{'follow': 4, 'version': 3, 'garrapolis': 4}"
4719,qigong beginning practice: dvd: qigong for beginners,"{'healing': 3, 'power': 3, 'concentration_relaxation': 4}"
4720,qigong beginning practice: dvd: qigong for beginners,"{'part': 3, 'styles_methods': 3, 'brush': 3, 'movements': 4, 'wish': 4, 'multiangle': 3, 'exercises': 3, 'view_movements': 3, 'form': 3, 'exercise': 4, 'body': 3, 'energy_centers': 3}"
4721,qigong beginning practice: dvd: qigong for beginners,"{'introduction_art': 4, 'subject': 3, 'number': 3, 'production_qualities': 3, 'explanationsi': 3, 'student_forms': 3, 'breathing': 3, 'perform': 3, 'dvd_presents': 3, 'cost': 3}"
4722,"hart to hart - the complete second season: dvd: robert wagner,stefanie powers,lionel stander,gabrielle beaumont,william whitehead,bruce kessler,karen arthur,leo penn,stuart margolin,peter medak,tom mankiewicz,kevin connor,robert loggia,michael hiatt,reza badiyi,george w. brooks,burt brinckerhoff,frank beascoechea,john patterson (iii),alex march,paul krasny,seymour robbie,george mccowan","{'series': 4, 'day_version': 3, 'plots': 3, 'season_dvd': 3}"
4723,"hart to hart - the complete second season: dvd: robert wagner,stefanie powers,lionel stander,gabrielle beaumont,william whitehead,bruce kessler,karen arthur,leo penn,stuart margolin,peter medak,tom mankiewicz,kevin connor,robert loggia,michael hiatt,reza badiyi,george w. brooks,burt brinckerhoff,frank beascoechea,john patterson (iii),alex march,paul krasny,seymour robbie,george mccowan","{'eye': 3, 'episodes': 3}"
4724,"hart to hart - the complete second season: dvd: robert wagner,stefanie powers,lionel stander,gabrielle beaumont,william whitehead,bruce kessler,karen arthur,leo penn,stuart margolin,peter medak,tom mankiewicz,kevin connor,robert loggia,michael hiatt,reza badiyi,george w. brooks,burt brinckerhoff,frank beascoechea,john patterson (iii),alex march,paul krasny,seymour robbie,george mccowan","{'series': 3, 'transfers': 5, 'lot': 2, 'murder': 4, 'disappointments': 4, 'box': 3, 'counts': 4}"
4725,"hart to hart - the complete second season: dvd: robert wagner,stefanie powers,lionel stander,gabrielle beaumont,william whitehead,bruce kessler,karen arthur,leo penn,stuart margolin,peter medak,tom mankiewicz,kevin connor,robert loggia,michael hiatt,reza badiyi,george w. brooks,burt brinckerhoff,frank beascoechea,john patterson (iii),alex march,paul krasny,seymour robbie,george mccowan","{'show': 4, 'powers': 4, 'hands': 3, 'family_servant': 3, 'shows': 3, 'reality': 3}"
4726,"hart to hart - the complete second season: dvd: robert wagner,stefanie powers,lionel stander,gabrielle beaumont,william whitehead,bruce kessler,karen arthur,leo penn,stuart margolin,peter medak,tom mankiewicz,kevin connor,robert loggia,michael hiatt,reza badiyi,george w. brooks,burt brinckerhoff,frank beascoechea,john patterson (iii),alex march,paul krasny,seymour robbie,george mccowan","{'show': 4, 'todays': 3, 'inyourface_tv': 3, 'wagner_powers': 3, 'style': 3, 'laughs': 4, 'episodes': 4, '70s_television': 3, 'cars': 4, 'class': 3, '70s': 3, '20th': 3, 'i': 3, 'lot': 3}"
4727,"hart to hart - the complete second season: dvd: robert wagner,stefanie powers,lionel stander,gabrielle beaumont,william whitehead,bruce kessler,karen arthur,leo penn,stuart margolin,peter medak,tom mankiewicz,kevin connor,robert loggia,michael hiatt,reza badiyi,george w. brooks,burt brinckerhoff,frank beascoechea,john patterson (iii),alex march,paul krasny,seymour robbie,george mccowan","{'seasons': 5, 'couple': 4, 'natural': 4, 'alexander': 4, 'companion': 4, 'part': 3, 'situations': 4, 'reason': 3, 'hit': 4, 'part_proceedings': 4, 'fun': 3, 'danger_tv': 3, 'danger': 4, 'husband_wife': 4, 'show': 3, 'season': 4, 'body': 3, 'fans': 3, 'theme': 2, 'murder_murder': 4, 'murder': 4, 'saddle': 3, 'fashion_murder': 3, 'adventures': 3, 'way': 4, 'call': 3, 'jet': 3, 'couples': 4}"
4728,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene","{'shows': 3, 'characters': 2, 'shame_fans': 4, 'it': 3, 'quality': 3, 'release': 2}"
4729,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene",{}
4730,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene","{'show': 4, 'shane': 3, 'film': 3, 'career': 3, 'season': 3, 'season_charater': 3, 'actress': 3, 'reason': 3, 'wards': 3}"
4731,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene","{'episode': 3, 'season': 3, 'wall': 3, 'series': 3, 'demand': 3, 'day_dvd': 3}"
4732,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene","{'season': 3, 'ratings': 3, 'episode': 3, 'commentary': 3, 'summer': 3, 'announcement': 3, 'date': 3, 'knowledge_hope': 3}"
4733,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene","{'series': 3, 'performance': 4, 'actresses_hollywood': 4, 'evan': 4}"
4734,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene","{'melodrama': 2, 'link': 2, 'years': 3, 'campbell': 3, 'character': 4, 'background': 4, 'lead': 4, 'wards_plotlines': 3, 'harrassment': 3, 'episode_suspicion': 3, 'year': 3, 'welcome': 2, 'plot_machinations': 3, 'moments': 3, 'grace': 3, 'dempsey_aarons': 5, 'actress': 3, 'time': 3, 'dweeb': 3, 'spite': 2}"
4735,"once and again - the complete second season: dvd: kate freund,ron lagomarsino,kenneth d. collins,scott winant,edward zwick,arvin brown,barnet kellman,susan kramer (ii),todd field,patrick r. norris,robert lieberman,peter horton,dan lerner,michael engler,james kramer,robert black,mark piznarski,marshall herskovitz,eric stoltz,robert berlinger,elodie keene","{'hope_againfans': 3, 'season': 3}"
4736,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'mystery': 2, 'story_movies': 4, 'movie': 2, 'killer': 3, 'cops': 3}"
4737,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'copschlock_dialogue': 3, 'cast': 5, 'writing': 2, 'i': 3, 'kiddie': 3}"
4738,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'revolting': 3, 'form': 4, 'performances': 3, 'characters': 3, 'pictures': 4}"
4739,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'film': 2, 'peek': 3, 'hero': 3, 'matter': 4, 'point': 3, 'killer_penchant': 3, 'performance': 5, 'man_actors': 2, 'contrast_gruesomeness': 3}"
4740,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'film': 3, 'love': 3, 'act': 3}"
4741,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'travers': 4, 'series_edition': 4, 'disc': 3, 'material': 3, 'opinion': 3, 'scenes': 3, 'endings': 3, 'storyboards': 3, 'track': 3, 'commentaries_director': 3, 'thriller': 5, 'pitt': 3, 'murder': 3, 'envy': 3, 'movie': 5, 'music': 3, 'photography': 4, 'script_opinion': 4, 'film': 4, 'collection': 3, 'nothing': 2}"
4742,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'cruelty': 3, 'sense_dread': 3, 'doom': 3, 'detail_murder': 3, 'scenes': 3, 'points': 4, 'audience': 3, 'shoulders': 4, 'actors': 4, 'hopelessness': 2, 'beauty_innocence': 3, 'victims': 3, 'evil': 4, 'drill_sergeant': 3, 'metal_jacket': 3, 'number': 3, 'brad': 4, 'bit_physicality': 2, 'monkeys': 3, 'third': 3, 'act': 5, 'stunning': 5, 'challenge': 3, 'ease': 3, 'achievement': 4, 'descent': 5, 'places': 3, 'soul': 3}"
4743,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'crime_thrillers': 4, 'cinamatography': 4, 'atmosphere': 2, 'hollywood_thrillers': 3, 'thriller': 3, 'cliches': 3, 'roles': 3, 'job': 3, 'characters': 3, 'get': 3, 'lives': 3, 'violence': 3, 'sins': 2, 'killer': 3, 'game': 3, 'city': 3, 'look': 3}"
4744,"seven (new line platinum series): dvd: brad pitt,morgan freeman,gwyneth paltrow,r. lee ermey,andrew kevin walker,daniel zacapa,john cassini,bob mack,peter crombie,reg e. cathey,george christy,endre hules,hawthorne james,william davidson (vi),bob collins,jimmy dale hartsell,richard roundtree,charline su,dominique jennings,allan kolman,david fincher","{'designer': 3, 'quality_item': 3, 'package': 3, 'amount_detail': 4, 'cast_bonus': 4, 'features': 3, 'it': 3}"
4745,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'movie': 3, 'cast': 3, 'dramas': 3}"
4746,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'points': 3, 'people': 4, 'toothache': 3, 'accuracy_complaints': 3, 'point': 2, 'film': 3, 'hours': 3, 'movie': 3}"
4747,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'ingredients': 4, 'actors': 4, 'phrase': 3, 'words': 3, 'script_misunderstood': 3, 'read': 3, 'entertain_author': 3, 'director': 3, 'character': 2, 'defeatist': 2, 'elizabeth': 2, 'core_intelligence': 4, 'core': 3, 'advisors': 3, 'presence_pearls': 5, 'truth': 3, 'woman': 3, 'mastermind': 2}"
4748,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'thing': 3, 'character': 3, 'potray': 4, 'make': 2}"
4749,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'movies': 3, 'cares': 3, 'history_lessons': 3, 'purpose_movies': 3, 'mill': 4, 'fan': 2, 'knowledge': 3, 'facts': 3, 'library': 3}"
4750,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge",{'evening': 3}
4751,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'you': 5, 'production_designs': 4, 'story': 4, 'rulers': 4, 'church': 3, 'order': 3, 'job': 4, 'nods': 3, 'blanchett': 4, 'oscar': 4, 'love': 3, 'film': 3, 'films': 4, 'plot_holes': 3, 'hollywood': 3, 'locations': 3, 'leaves': 3, 'period': 3}"
4752,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'fiction': 3, 'films': 3, 'bothers': 3, 'public': 3, 'history': 4}"
4753,"elizabeth: dvd: fanny ardant,richard attenborough,cate blanchett,kathy burke,eric cantona,vincent cassel,rod culbertson,christopher eccleston,joseph fiennes,paul fox (ii),valerie gale,john gielgud,liz giles,edward hardwicke,emily mortimer,terence rigby,geoffrey rush,amanda ryan,peter stockbridge","{'i': 4, 'history': 3, 'points': 4, 'tudor': 3, 'fanatic': 3, 'stance_times': 3, 'film': 2, 'passions': 4, 'objectivity': 2, 'inaccuracies': 3, 'desire': 3, 'history_times': 3}"
4754,once and again - the complete first season: dvd: sela ward,{}
4755,once and again - the complete first season: dvd: sela ward,"{'couples': 3, 'machinations': 3, 'season': 4, 'season_mode': 3, 'fact': 2, 'divorce': 3, 'divorces': 2, 'bullet': 3, 'meet': 3, 'hurts': 3, 'spotlight': 3, 'ability': 3, 'question': 3, 'moment': 2, 'problems': 3, 'carnival': 3, 'letter_jacket': 3, 'kids': 3, 'affection': 3, 'feelings': 2, 'grace': 4, 'frustration': 3, 'complications': 3, 'problems_jake': 3, 'daughters': 3, 'career': 5, 'circle': 3, 'miles': 3, 'interview_segments': 3, 'anger': 3, 'links_families': 3, 'door': 3}"
4756,once and again - the complete first season: dvd: sela ward,{'wish': 3}
4757,once and again - the complete first season: dvd: sela ward,"{'urge': 3, 'wood': 3, 'evan': 3}"
4758,once and again - the complete first season: dvd: sela ward,"{'lifetime': 4, 'list': 3, 'interest_series': 3, 'kids': 3, '20s': 3, 'show': 3, 'chance': 3, 'demise': 3, 'shows': 4, 'parents_reenter': 3, 'scene_divorces': 3, '1990s': 3, 'layers_complications': 3, 'stories_characters': 4, 'everything': 3, 'thing': 4, 'release': 4, 'beginning': 4}"
4759,once and again - the complete first season: dvd: sela ward,"{'point': 3, 'series': 3, 'brilliant': 3, 'direction': 3, 'plotlines': 3, 'standard_series': 3, 'categories': 3, 'subjects': 3, 'character_development': 3, 'standard_exceptioneven': 3, 'characters': 3, 'roles_series': 3, 'moment': 4, 'television_series': 3, 'day_work': 3, 'timeslot_solace': 3}"
4760,once and again - the complete first season: dvd: sela ward,"{'course': 4, 'things': 3, 'works': 3, 'loner': 3, 'midwesterner': 3, 'life_outnumber': 3, 'percentage': 2, 'dramas': 3, 'deals': 4, 'order': 3, 'suspense': 3, 'reality_patience': 3, 'character_studies': 3, 'numbers_viewers': 4, 'exhibitionism_dvd': 2, 'gratitude': 3, 'lot': 3, 'shows': 4, 'products': 3, 'ones': 2, 'time': 3, 'season': 3, 'season_standalone': 3, 'viewings': 3, 'seasons': 3, 'dismiss': 4, 'understand': 4, 'episode': 3, 'characters': 3, 'people_moments': 3, 'stupidity': 3, 'character_series': 3, 'actors': 3, 'render': 3, 'shadings': 3, 'revelations': 3, 'scenes_work': 3, 'writer': 2, 'truths': 3, 'factor': 2, 'broadcast': 3, 'shape_minds': 3, 'writers': 4, 'person': 3, 'writing': 3, 'zingers': 3, 'survivor': 3, 'dialog': 3, 'levels': 3}"
4761,once and again - the complete first season: dvd: sela ward,"{'life': 3, 'opera_advertisements': 3, 'people': 2, 'fortune': 4, 'kids': 4, 'sooooo': 2, 'world': 4, 'show': 3}"
4762,once and again - the complete first season: dvd: sela ward,"{'people': 3, 'respect': 3, 'talents': 4, 'campbell': 4, 'show': 4}"
4763,once and again - the complete first season: dvd: sela ward,"{'shows': 3, 'morons': 2, 'television': 3, 'story': 5, 'families': 2, 'adultschildren': 2, 'drama': 3}"
4764,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,"{'birthday': 3, 'print': 3, 'addition': 5, 'godfatersthey': 3, 'man': 3, 'think': 3, 'movies': 3, 'fan': 4}"
4765,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,"{'set': 3, 'westerns': 4, 'nonwesterns': 4, 'drama': 3, 'eugene': 3, 'oneact': 3, 'war_films': 4, 'respect': 3, 'actor': 5, 'person': 3, 'man': 3, 'anniversary': 3, 'searchers': 3, 'transfer': 3, 'masterpiece': 2, 'book_publicity': 4, 'lobby': 3, 'cards': 3, 'bit': 3, 'way': 3, 'kid': 4, 'randolph': 3, 'territory_features': 3, 'win': 3, 'technicolor': 5, 'ribbon': 3, 'fonda': 2, 'subordinate': 3, 'officer': 3, 'color_photography': 4, 'paintings': 4, 'version_movie': 3, 'sheriff': 3, 'movie': 3, 'filmmaker': 3, 'treasures': 3, 'eagles': 3, 'scripts_fords': 4, 'classics': 3, 'trailer': 3, 'want': 3, 'factor_movies': 3, 'christmas': 4, 'viewing': 4}"
4766,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,"{'movies': 3, 'western': 3, 'searchers': 4}"
4767,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,"{'editions': 4, 'couple': 3, 'edition': 4, 'film_work': 3, 'effects_couple': 3, 'spots': 3, 'omission': 2, 'guess': 3, 'service_amazon': 4}"
4768,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,{'dvds': 4}
4769,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,"{'preformance': 4, 'commpassionet': 4, 'vera': 3, 'focus': 4, 'clair': 3, 'calvary_trilogy': 4, 'affects': 3, 'fonda': 3, 'ways': 3, 'ribbon': 3, 'officer': 3, 'desert': 2, 'women': 2, 'story': 4, 'bank_robbers': 4, 'battle_footage': 3, 'planes': 3, 'ptboat': 3, 'action': 4, 'harbor_story': 4}"
4770,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,{'number': 4}
4771,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,{'oversight': 3}
4772,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,"{'levels': 3, 'life': 3}"
4773,john wayne-john ford film collection (the searchers ultimate edition / stagecoach two-disc special edition / fort apache / she wore a yellow ribbon / the long voyage home / they were expendable / 3 godfathers / the wings of eagles): dvd: john wayne,{'selection': 4}
4774,"j.j. cale - to tulsa and back: on tour with jj cale: dvd: bill kenner,jeff martinson,walt richmond,christine lakeland,jimmy karstein,j.j. cale,ginger havlat,michael w. lasota,paul mcmanus,rocky frisco,don white,mike kappus,david fulgham,john d. williams (iii),eric clapton,destiny pivonka,jimmy markham,bill raffensperger,dudley murphy (ii),j??®rg bundschuh","{'folks': 3, 'effects': 4, 'documentary': 3, 'great': 4, 'photographs_interviews': 4, 'respect': 3, 'person_world': 4, 'sub': 3}"
4775,"j.j. cale - to tulsa and back: on tour with jj cale: dvd: bill kenner,jeff martinson,walt richmond,christine lakeland,jimmy karstein,j.j. cale,ginger havlat,michael w. lasota,paul mcmanus,rocky frisco,don white,mike kappus,david fulgham,john d. williams (iii),eric clapton,destiny pivonka,jimmy markham,bill raffensperger,dudley murphy (ii),j??®rg bundschuh","{'artist': 5, 'music': 4, 'history': 4}"
4776,"j.j. cale - to tulsa and back: on tour with jj cale: dvd: bill kenner,jeff martinson,walt richmond,christine lakeland,jimmy karstein,j.j. cale,ginger havlat,michael w. lasota,paul mcmanus,rocky frisco,don white,mike kappus,david fulgham,john d. williams (iii),eric clapton,destiny pivonka,jimmy markham,bill raffensperger,dudley murphy (ii),j??®rg bundschuh","{'insight': 4, 'package': 3, 'guy': 4, 'tunes': 5}"
4777,"j.j. cale - to tulsa and back: on tour with jj cale: dvd: bill kenner,jeff martinson,walt richmond,christine lakeland,jimmy karstein,j.j. cale,ginger havlat,michael w. lasota,paul mcmanus,rocky frisco,don white,mike kappus,david fulgham,john d. williams (iii),eric clapton,destiny pivonka,jimmy markham,bill raffensperger,dudley murphy (ii),j??®rg bundschuh","{'joy': 4, 'man': 3, 'return': 3, 'extras': 4}"
4778,"prime cut: dvd: lee marvin,gene hackman,angel tompkins,gregory walcott,sissy spacek,janit baldwin,william morey,clint ellison,howard platt,les lannom,eddie egan,therese reinsch,bob wilson,gordon signer,gladys watson,hugh gillin,e. lund,david savage,craig chapman,jim taksas,michael ritchie","{'wierdness': 3, 'meat': 3, 'lip': 3, 'time': 3}"
4779,"prime cut: dvd: lee marvin,gene hackman,angel tompkins,gregory walcott,sissy spacek,janit baldwin,william morey,clint ellison,howard platt,les lannom,eddie egan,therese reinsch,bob wilson,gordon signer,gladys watson,hugh gillin,e. lund,david savage,craig chapman,jim taksas,michael ritchie","{'gene': 3, 'ganster': 3, 'henchmen': 3, 'times': 3, 'wave': 3, 'lunacy': 2, 'velvet': 3, 'surrealism_improvement': 4, 'musical': 3, 'numbers': 3, 'show': 3, 'movie': 2, 'film': 3, 'grasp': 3}"
4780,"prime cut: dvd: lee marvin,gene hackman,angel tompkins,gregory walcott,sissy spacek,janit baldwin,william morey,clint ellison,howard platt,les lannom,eddie egan,therese reinsch,bob wilson,gordon signer,gladys watson,hugh gillin,e. lund,david savage,craig chapman,jim taksas,michael ritchie","{'years': 3, 'time': 3, 'review_review': 4, 'movie': 4, 'spacek': 3, 'roles': 3, 'screen_role': 4, 'gene': 3, 'story': 4, 'underworld_enforcer': 4, 'name': 3, 'hackman': 3, 'meat': 3, 'house': 3, 'dogs_hamburger': 3, 'clarabell': 3, 'names': 2, 'slavery': 3, 'livestock_pens': 3, 'hay': 3, 'kind': 3, 'bit': 3}"
4781,"prime cut: dvd: lee marvin,gene hackman,angel tompkins,gregory walcott,sissy spacek,janit baldwin,william morey,clint ellison,howard platt,les lannom,eddie egan,therese reinsch,bob wilson,gordon signer,gladys watson,hugh gillin,e. lund,david savage,craig chapman,jim taksas,michael ritchie","{'actors': 4, 'project': 4, 'cut': 3, 'testament': 2}"
4782,"prime cut: dvd: lee marvin,gene hackman,angel tompkins,gregory walcott,sissy spacek,janit baldwin,william morey,clint ellison,howard platt,les lannom,eddie egan,therese reinsch,bob wilson,gordon signer,gladys watson,hugh gillin,e. lund,david savage,craig chapman,jim taksas,michael ritchie","{'mob': 3, 'enforcers': 3, 'industry': 3, 'spacek': 3, 'woman': 3, 'ann': 3, 'film': 4, 'number': 3, 'films': 4, 'livestock_auction': 3, 'poppys': 3, 'dress': 3, 'hide': 3, 'men_women': 3, 'look': 3, 'collect': 4, 'series': 3, 'setting': 3, 'many': 3, 'machine': 3, 'hold': 4, 'ritchie': 4, 'end': 3, 'stop': 3, 'matters': 3, 'marvin': 4, 'mobsters_generals': 3, 'work': 3, 'nick': 3, 'dinner': 3, 'uncle': 4, 'guess': 3, 'scene': 4, 'point': 2, 'stilts': 3, 'interesting': 4, 'outbursts': 3, 'smile': 3, 'villain': 3, 'action_films': 3, 'performance': 4, 'action': 4}"
4783,"prime cut: dvd: lee marvin,gene hackman,angel tompkins,gregory walcott,sissy spacek,janit baldwin,william morey,clint ellison,howard platt,les lannom,eddie egan,therese reinsch,bob wilson,gordon signer,gladys watson,hugh gillin,e. lund,david savage,craig chapman,jim taksas,michael ritchie","{'gangster': 2, 'harry': 2}"
4784,"prime cut: dvd: lee marvin,gene hackman,angel tompkins,gregory walcott,sissy spacek,janit baldwin,william morey,clint ellison,howard platt,les lannom,eddie egan,therese reinsch,bob wilson,gordon signer,gladys watson,hugh gillin,e. lund,david savage,craig chapman,jim taksas,michael ritchie","{'situations': 2, 'film': 2, 'hack': 3, 'theater_goers': 3}"
